id;ELEVATION;NAME;FNAME;STATION_TYP;T;SRA;SCE;SCEa;SSV;P;F;RGLB;X;Y;nut3;nam
P2BNLO01;780;Bed¯ichov;Bed¯ichov, Nov· louka;AKS4;T;SRA;SCE;;;;;;15.158215;50.81445;Liberecky;Liberecky/P2BNLO01
P2BOSE01;390;BoseÚ;BoseÚ, Muûsk˝;ASS;;SRA;SCE;;;;;;15.0408;50.5194;Stredocesky;Stredocesky/P2BOSE01
P2BRAN01;179;Brand˝s nad Labem-St.B;Brand˝s nad Labem-St.B;AKS1;T;SRA;SCE;;SSV;;F;;14.6606;50.1897;Stredocesky;Stredocesky/P2BRAN01
P2BROD01;220;Brodce;Brodce;MSS;;SRA;SCE;;;;;;14.8661;50.3347;Stredocesky;Stredocesky/P2BROD01
P2CDUB01;355;»esk˝ Dub;»esk˝ Dub, Modlibohov;AKS4;T;SRA;SCE;SCEa;;;F;;14.9817;50.6836;Liberecky;Liberecky/P2CDUB01
P2DBOU01;244;DolnÌ Bousov;DolnÌ Bousov;AKS3;T;SRA;SCE;;;;;;15.141737;50.437897;Stredocesky;Stredocesky/P2DBOU01
P2DESN01;772;Desn·;Desn·, Souö;AKS1;T;SRA;SCE;;SSV;;F;;15.3197;50.7894;Liberecky;Liberecky/P2DESN01
P2DVOR01;1115;DvoraËky;DvoraËky;AKS4;T;SRA;SCE;SCEa;;;;;15.514525;50.748172;Liberecky;Liberecky/P2DVOR01
P2HARR01;675;Harrachov;Harrachov;AKS1;T;SRA;SCE;SCEa;SSV;;F;;15.42;50.781667;Liberecky;Liberecky/P2HARR01
P2HOLE01;432;Holenice;Holenice;AKS1;T;SRA;SCE;;SSV;;F;;15.3022;50.5303;Liberecky;Liberecky/P2HOLE01
P2CHOT01;260;ChotÏtov;ChotÏtov;MSS;;SRA;SCE;;;;;;14.810102;50.337419;Stredocesky;Stredocesky/P2CHOT01
P2JDUL01;623;Josef˘v D˘l;Josef˘v D˘l;ASS;;SRA;SCE;;;;;;15.228611;50.778056;Liberecky;Liberecky/P2JDUL01
P2JILE01;462;Jilemnice;Jilemnice;MSS;;SRA;SCE;;;;;;15.5125;50.6014;Liberecky;Liberecky/P2JILE01
P2JIVI01;308;Jivina;Jivina;MSS;;SRA;SCE;;;;;;14.9492;50.5539;Stredocesky;Stredocesky/P2JIVI01
P2KATU01;312;Katusice;Katusice;AKS2;T;SRA;SCE;;SSV;;F;;14.7778;50.4444;Stredocesky;Stredocesky/P2KATU01
P2KORE01;858;Ko¯enov;Ko¯enov, Jizerka;AKS4;T;SRA;SCE;;SSV;;F;;15.34444;50.82001;Liberecky;Liberecky/P2KORE01
P2KOSA01;210;Krop·Ëova Vrutice;Krop·Ëova Vrutice, St¯Ìûovice;MSS;;SRA;SCE;;;;;;14.7046;50.3255;Stredocesky;Stredocesky/P2KOSA01
P2KOST01;185;Kostomlaty nad Labem;Kostomlaty nad Labem;ASS;;SRA;SCE;;;;;;14.9614;50.1703;Stredocesky;Stredocesky/P2KOST01
P2LOMN01;485;Lomnice nad Popelkou;Lomnice nad Popelkou;ASS;;SRA;SCE;;;;;;15.38;50.5383;Liberecky;Liberecky/P2LOMN01
P2MLBO01;221;Mlad· Boleslav;Mlad· Boleslav;MSS;;SRA;SCE;;;;;;14.91405;50.42267;Stredocesky;Stredocesky/P2MLBO01
P2MRZK01;260;Mrzky;Mrzky;AKS4;T;SRA;SCE;;SSV;;F;;14.8075;50.044444;Stredocesky;Stredocesky/P2MRZK01
P2MSEN01;340;Möeno;Möeno;ASS;;SRA;SCE;;;;;;14.63399;50.44061;Stredocesky;Stredocesky/P2MSEN01
P2NPAK01;450;Nov· Paka;Nov· Paka;MSS;;SRA;SCE;;;;;;15.5136;50.49;Kralovehradecky;Kralovehradecky/P2NPAK01
P2NVES01;170;K·ran˝;K·ran˝;ASS;;SRA;;;;;;;14.7322;50.1764;Stredocesky;Stredocesky/P2NVES01
P2ROKY01;525;Rokytnice nad Jizerou;Rokytnice nad Jizerou, VilÈmov;MSS;;SRA;SCE;;;;;;15.4229;50.7319;Liberecky;Liberecky/P2ROKY01
P2ROPR01;550;Roprachtice;Roprachtice;ASS;;SRA;SCE;;;;;;15.4142;50.6514;Liberecky;Liberecky/P2ROPR01
P2SEMC01;234;SemËice;SemËice;AKS1;T;SRA;SCE;;SSV;;F;;15.0036;50.3671;Stredocesky;Stredocesky/P2SEMC01
P2SEMI01;370;Semily;Semily;ASS;;SRA;SCE;;;;;;15.3153;50.6133;Liberecky;Liberecky/P2SEMI01
P2SMRZ01;550;Smrûovka;Smrûovka;MSS;;SRA;SCE;;;;;;15.2511;50.7294;Liberecky;Liberecky/P2SMRZ01
P2STUD01;532;Studenec;Studenec;ASS;;SRA;;;;;;;15.55;50.5528;Liberecky;Liberecky/P2STUD01
P2TUHA01;160;TuhaÚ;TuhaÚ;AKS1;T;SRA;SCE;;SSV;;F;;14.5206;50.2953;Stredocesky;Stredocesky/P2TUHA01
P2TURN01;253;Turnov;Turnov;AKS4;T;SRA;;;SSV;;F;;15.154444;50.589722;Liberecky;Liberecky/P2TURN01
P2VSEL01;392;Vöelibice;Vöelibice;MSS;;SRA;SCE;;;;;;14.950609;50.648954;Liberecky;Liberecky/P2VSEL01
P2VYSK01;695;VysokÈ nad Jizerou;VysokÈ nad Jizerou;ASS;;SRA;SCE;;;;;;15.408523;50.682981;Liberecky;Liberecky/P2VYSK01
P2ZBRO01;290;éelezn˝ Brod;éelezn˝ Brod;MSS;;SRA;SCE;;;;;;15.2517;50.6408;Liberecky;Liberecky/P2ZBRO01
P3BENS01;343;Beneöov;Beneöov;MSS;;SRA;SCE;;;;;;14.69668;49.78862;Stredocesky;Stredocesky/P3BENS01
P3BOHD01;460;BohdaneË;BohdaneË;MSS;;SRA;SCE;;;;;;15.2239;49.7786;Stredocesky;Stredocesky/P3BOHD01
P3BOZE01;611;Boûejov;Boûejov;MSS;;SRA;SCE;;;;;;15.1528;49.3608;Vysocina;Vysocina/P3BOZE01
P3DCHV01;290;DolnÌ Chvatliny;DolnÌ Chvatliny;MSS;;SRA;SCE;;;;;;15.0656;49.9833;Stredocesky;Stredocesky/P3DCHV01
P3DKRA01;420;DolnÌ Kralovice;DolnÌ Kralovice, St¯Ìteû;MSS;;SRA;SCE;;;;;;15.1597;49.6625;Stredocesky;Stredocesky/P3DKRA01
P3HABR01;467;Habry;Habry;ASS;;SRA;SCE;;;;;;15.4869;49.7519;Vysocina;Vysocina/P3HABR01
P3HAVL01;452;HavlÌËk˘v Brod;HavlÌËk˘v Brod;AKS1;T;SRA;SCE;;SSV;;F;;15.5797;49.6119;Vysocina;Vysocina/P3HAVL01
P3HULI01;378;Hulice;Hulice;AKS4;T;SRA;;;SSV;;F;;15.086667;49.721111;Stredocesky;Stredocesky/P3HULI01
P3HUMP01;515;Humpolec;Humpolec;MSS;;SRA;SCE;;;;;;15.35278;49.54694;Vysocina;Vysocina/P3HUMP01
P3HUMP02;540;Humpolec;Humpolec;ASS;;SRA;;;;;;;15.35333;49.53528;Vysocina;Vysocina/P3HUMP02
P3JABL01;330;Jablonn·;Jablonn·;MSS;;SRA;SCE;;;;;;14.4519;49.7808;Stredocesky;Stredocesky/P3JABL01
P3JILO01;350;JÌlovÈ u Prahy;JÌlovÈ u Prahy;MSS;;SRA;SCE;;;;;;14.4681;49.8994;Stredocesky;Stredocesky/P3JILO01
P3KOSE01;532.29;Koöetice;Koöetice, K¯eöÌn, KramolÌn;AMS1;T;SRA;SCE;;SSV;P;F;RGLB_D;15.080556;49.573611;Vysocina;Vysocina/P3KOSE01
P3KOST01;360;Kostelec n. »ern˝mi Lesy;Kostelec n. »ern˝mi Lesy;MSS;;SRA;SCE;;;;;;14.8356;50.0044;Stredocesky;Stredocesky/P3KOST01
P3KOZM01;500;Kozmice;Kozmice;MSS;;SRA;SCE;;;;;;14.7942;49.8264;Stredocesky;Stredocesky/P3KOZM01
P3LEDS01;408;LedeË nad S·zavou;LedeË nad S·zavou;MSS;;SRA;SCE;;;;;;15.284048;49.698597;Vysocina;Vysocina/P3LEDS01
P3MLVO01;445;Mlad· Voûice;Mlad· Voûice;ASS;;SRA;;;;;;;14.8083;49.5375;Jihocesky;Jihocesky/P3MLVO01
P3NACE01;502;NaËeradec;NaËeradec;MSS;;SRA;SCE;;;;;;14.9086;49.6044;Stredocesky;Stredocesky/P3NACE01
P3NETV01;368;Netvo¯ice;Netvo¯ice;AKS4;T;SRA;SCE;;SSV;;F;;14.521178;49.818411;Stredocesky;Stredocesky/P3NETV01
P3NIZK01;526;NÌûkov;NÌûkov;MSS;;SRA;SCE;;;;;;15.8067;49.5325;Vysocina;Vysocina/P3NIZK01
P3NRUD01;348;Nedrahovice;Nedrahovice, Rudolec;AKS1;T;SRA;SCE;;SSV;;F;;14.4403;49.6317;Stredocesky;Stredocesky/P3NRUD01
P3NRYC01;624;Nov˝ Rychnov;Nov˝ Rychnov;AKS1;T;SRA;SCE;;SSV;;F;;15.365;49.3858;Vysocina;Vysocina/P3NRYC01
P3ONDR01;485;Ond¯ejov;Ond¯ejov;AKS1;T;SRA;SCE;;SSV;;F;;14.7847;49.9072;Stredocesky;Stredocesky/P3ONDR01
P3PACO01;494;Pacov;Pacov;ASS;;SRA;SCE;;;;;;15.023611;49.463611;Vysocina;Vysocina/P3PACO01
P3PELH01;520;Pelh¯imov;Pelh¯imov;MSS;;SRA;SCE;;;;;;15.2344;49.4336;Vysocina;Vysocina/P3PELH01
P3POLN01;480;Poln·;Poln·;MSS;;SRA;SCE;;;;;;15.7061;49.4864;Vysocina;Vysocina/P3POLN01
P3POST01;421;Postupice;Postupice;MSS;;SRA;SCE;;;;;;14.7833;49.7306;Stredocesky;Stredocesky/P3POST01
P3PRIB01;532.5;P¯ibyslav;P¯ibyslav, H¯iötÏ;AMS1;T;SRA;SCE;;SSV;P;F;;15.7625;49.582778;Vysocina;Vysocina/P3PRIB01
P3PSAR01;475;Ps·¯e;Ps·¯e;MSS;;SRA;SCE;;;;;;14.9678;49.7536;Stredocesky;Stredocesky/P3PSAR01
P3REND01;444;ÿendÏjov;ÿendÏjov, Nov˝ Samechov;MSS;;SRA;SCE;;;;;;15.08814;49.76873;Stredocesky;Stredocesky/P3REND01
P3RICA01;385;ÿÌËany;ÿÌËany;MSS;;SRA;SCE;;;;;;14.6717;50.0003;Stredocesky;Stredocesky/P3RICA01
P3SAZA01;350;S·zava;S·zava;MSS;;SRA;SCE;;;;;;14.901245;49.876432;Stredocesky;Stredocesky/P3SAZA01
P3SIMA01;630;äimanov;äimanov;MSS;;SRA;SCE;;;;;;15.4486;49.4614;Vysocina;Vysocina/P3SIMA01
P3STAN01;415;Vav¯inec;Vav¯inec, éÌöov;AKS2;T;SRA;SCE;;;;F;;15.0678;49.9028;Stredocesky;Stredocesky/P3STAN01
P3STOK01;530;ätoky;ätoky;ASS;;SRA;SCE;;;;;;15.5875;49.4983;Vysocina;Vysocina/P3STOK01
P3STOK02;520;ätoky;ätoky;MSS;;SRA;;;;;;;15.590556;49.501389;Vysocina;Vysocina/P3STOK02
P3STRE01;588;St¯ezimÌ¯;St¯ezimÌ¯;MSS;;SRA;SCE;;;;;;14.6181;49.5381;Stredocesky;Stredocesky/P3STRE01
P3SVET01;410;SvÏtl· nad S·zavou;SvÏtl· nad S·zavou;MSS;;SRA;SCE;;;;;;15.4075;49.6728;Vysocina;Vysocina/P3SVET01
P3VELI01;451;Veliö;Veliö;MSS;;SRA;SCE;;;;;;14.8233;49.6664;Stredocesky;Stredocesky/P3VELI01
P3VLAS01;415;Vlaöim;Vlaöim;AKS4;T;SRA;SCE;SCEa;SSV;;F;;14.894722;49.691944;Stredocesky;Stredocesky/P3VLAS01
P3VOTI01;450;Votice;Votice;MSS;;SRA;SCE;;;;;;14.6333;49.6433;Stredocesky;Stredocesky/P3VOTI01
P3ZAHR01;358;Maröovice;Maröovice, Zahr·dka;MSS;;SRA;SCE;;;;;;14.5886;49.7325;Stredocesky;Stredocesky/P3ZAHR01
P3ZDAR01;605;éÔ·r nad S·zavou;éÔ·r nad S·zavou, Strûanov;ASS;;SRA;;;;;;;15.9364;49.5978;Vysocina;Vysocina/P3ZDAR01
P4BHRE01;825;Bed¯ichov;Bed¯ichov, H¯ebÌnek;ASS;;;SCE;;;;;;15.162778;50.835;Liberecky;Liberecky/P4BHRE01
P4BKRS01;805;Bed¯ichov;Bed¯ichov, Kristi·nov;ASS;;;SCE;;;;;;15.18133;50.81484;Liberecky;Liberecky/P4BKRS01
P4BUPO01;875;Bed¯ichov;Bed¯ichov, U Podkovy;ASS;;;SCE;;;;;;15.193579;50.828693;Liberecky;Liberecky/P4BUPO01
P4HKAS01;912;Hejnice;Hejnice, Kas·rensk·;ASS;;SRA;SCE;;;;;;15.276634;50.825752;Liberecky;Liberecky/P4HKAS01
P4JABL01;439;Jablonec nad Jizerou;Jablonec nad Jizerou;ASNS;T;;SCE;SCEa;;;;;15.438379;50.695027;Liberecky;Liberecky/P4JABL01
P4JDRO01;993;Josef˘v D˘l;Josef˘v D˘l, RozmezÌ;ASNS;T;;SCE;SCEa;;;;;15.22405;50.82287;Liberecky;Liberecky/P4JDRO01
P4KJEZ01;775;Ko¯enov;Ko¯enov, Jezdeck·;ASS;T;SRA;SCE;;;;;;15.29299;50.80763;Liberecky;Liberecky/P4KJEZ01
P4KJIC01;920;Ko¯enov;Ko¯enov, Jizersk· cesta;ASS;;SRA;SCE;;;;;;15.304489;50.840495;Liberecky;Liberecky/P4KJIC01
P4KKUR01;880;Ko¯enov;Ko¯enov, K˘rovec;ASS;;;SCE;;;;;;15.282713;50.831339;Liberecky;Liberecky/P4KKUR01
P4KLAS01;945;Ko¯enov;Ko¯enov, LasiËÌ;ASS;;SRA;SCE;;;;;;15.35118;50.832423;Liberecky;Liberecky/P4KLAS01
P4KOZA01;744;Koz·kov;Koz·kov;ASNS;T;;SCE;SCEa;;;;;15.263056;50.594444;Liberecky;Liberecky/P4KOZA01
P4POLA01;680;ChotËiny;ChotËiny, Pol·nka;ASNS;T;;SCE;SCEa;;;;;14.844278;49.455925;Jihocesky;Jihocesky/P4POLA01
U1BILI01;270;BÌlina;BÌlina;MSS;;SRA;SCE;;;;;;13.775657;50.539526;Ustecky;Ustecky/U1BILI01
U1BOLR01;600;Bolebo¯;Bolebo¯;MSS;;SRA;SCE;;;;;;13.415082;50.537395;Ustecky;Ustecky/U1BOLR01
U1BOURTT;860;Bou¯Ú·k;Bou¯Ú·k;TOTAL;;;;;;;;;13.70631;50.68494;Ustecky;Ustecky/U1BOURTT
U1CEJI01;740;»esk˝ Ji¯etÌn;»esk˝ Ji¯etÌn, Fl·je;MSS;;SRA;SCE;;;;;;13.58558;50.68706;Ustecky;Ustecky/U1CEJI01
U1CITO01;235;CÌtoliby;CÌtoliby;MSS;;SRA;SCE;;;;;;13.8164;50.3361;Ustecky;Ustecky/U1CITO01
U1DLAZ01;278;Dlaûkovice;Dlaûkovice;MSS;;SRA;SCE;;;;;;13.95222;50.47;Ustecky;Ustecky/U1DLAZ01
U1DOKS01;158;Doksany;Doksany;AMS1;T;SRA;SCE;;SSV;P;F;RGLB_D;14.17;50.45889;Ustecky;Ustecky/U1DOKS01
U1DUBI01;402;DubÌ;DubÌ;ASS;;SRA;SCE;;;;;;13.80214;50.68056;Ustecky;Ustecky/U1DUBI01
U1HORB01;158;Ho¯Ìn;Ho¯Ìn;MSS;;SRA;SCE;;;;;;14.465;50.3422;Stredocesky;Stredocesky/U1HORB01
U1HRIV01;270;H¯ivice;H¯ivice;ASS;;SRA;SCE;;;;;;13.732;50.292153;Ustecky;Ustecky/U1HRIV01
U1HROB01;360;Hrob;Hrob, K¯iûanov;ASS;;SRA;SCE;;;;;;13.71953;50.654;Ustecky;Ustecky/U1HROB01
U1CHOM01;362;Chomutov;Chomutov;MSS;;SRA;SCE;;;;;;13.39711;50.46225;Ustecky;Ustecky/U1CHOM01
U1JILO01;310;JÌlovÈ;JÌlovÈ;MSS;;SRA;SCE;;;;;;14.10183;50.76642;Ustecky;Ustecky/U1JILO01
U1KATU01;322.4;Tuöimice;Tuöimice;AMS1;T;SRA;SCE;;SSV;P;F;RGLB_D;13.32806;50.37667;Ustecky;Ustecky/U1KATU01
U1KLIN01;807;KlÌny;KlÌny;ASS;;SRA;SCE;;;;;;13.55153;50.63875;Ustecky;Ustecky/U1KLIN01
U1KOPI01;240;Kopisty;Kopisty;AMS1;T;SRA;SCE;;SSV;P;F;;13.62278;50.54417;Ustecky;Ustecky/U1KOPI01
U1KRIM01;570;K¯imov;K¯imov;MSS;;SRA;SCE;;;;;;13.31453;50.499;Ustecky;Ustecky/U1KRIM01
U1LIBO01;165;Libochovice;Libochovice, Poplze;ASS;;SRA;SCE;;;;;;14.04575;50.39983;Ustecky;Ustecky/U1LIBO01
U1LUKO01;502;Lukov;Lukov;MSS;;SRA;SCE;;;;;;13.88453;50.52756;Ustecky;Ustecky/U1LUKO01
U1MAST01;373;Maöùov;Maöùov;ASS;;SRA;SCE;;;;;;13.2828;50.2608;Ustecky;Ustecky/U1MAST01
U1MEDE01;828;MÏdÏnec;MÏdÏnec;AKS1;T;SRA;SCE;;SSV;;F;;13.13256;50.42936;Ustecky;Ustecky/U1MEDE01
U1MERU01;367;MÏrunice;MÏrunice, éichov;ASS;;SRA;SCE;;;;;;13.79031;50.47908;Ustecky;Ustecky/U1MERU01
U1MILE01;830.5;Mileöovka;Mileöovka;AMS;T;SRA;SCE;;SSV;P;F;;13.93083;50.555;Ustecky;Ustecky/U1MILE01
U1MILS01;348;Mileöov;Mileöov;ASS;;SRA;SCE;;;;;;13.94231;50.53642;Ustecky;Ustecky/U1MILS01
U1NOVE01;725;Nov· Ves v Hor·ch;Nov· Ves v Hor·ch;AKS1;T;SRA;SCE;;SSV;;F;;13.48561;50.59244;Ustecky;Ustecky/U1NOVE01
U1PAST01;470;VeleËÌn;VeleËÌn, Pastuchovice;MSS;;SRA;SCE;;;;;;13.38189;50.07036;Plzensky;Plzensky/U1PAST01
U1PEKL01;631;Petrovice;Petrovice, Kr·sn˝ Les;ASS;;SRA;SCE;;;;;;13.937667;50.767361;Ustecky;Ustecky/U1PEKL01
U1PERU01;350;Peruc;Peruc;MSS;;SRA;SCE;;;;;;13.9542;50.3386;Ustecky;Ustecky/U1PERU01
U1ROUL01;175;Roudnice nad Labem;Roudnice nad Labem;MSS;;SRA;SCE;;;;;;14.25439;50.42622;Ustecky;Ustecky/U1ROUL01
U1SMOL01;345;Smolnice;Smolnice;AKS1;T;SRA;SCE;;SSV;;F;;13.85617;50.30872;Ustecky;Ustecky/U1SMOL01
U1SNEZ01;569;SnÏûnÌk;SnÏûnÌk;AKS2;T;SRA;SCE;;;;F;;14.08536;50.79683;Ustecky;Ustecky/U1SNEZ01
