"id";"X";"Y";"ELEVATION";"NAME";"FNAME";"STATION_TYP";"T";"SRA";"SCE";"SCEa";"SSV";"P";"F";"RGLB";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";"params"
"P1ZLON01";14.0886;50.2847;231;"Zlonice";"Zlonice";"ASS";NA;"SRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2BAKO01";14.9394;50.4806;220;"Bakov nad Jizerou";"Bakov nad Jizerou";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2BAST01";14.4622;50.205;230;"Baöù";"Baöù, BaötÏk";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2BENE01";15.5499;50.6713;780;"Benecko";"Benecko";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";NA;"prec";"snow";"solr";"wind";NA;7
"P2BNLO01";15.158215;50.81445;780;"Bed¯ichov";"Bed¯ichov, Nov· louka";"AKS4";TRUE;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";NA;"prec";"snow";NA;NA;NA;5
"P2BOSE01";15.0408;50.5194;390;"BoseÚ";"BoseÚ, Muûsk˝";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2BRAN01";14.6606;50.1897;179;"Brand˝s nad Labem-St.B";"Brand˝s nad Labem-St.B";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P2BROD01";14.8661;50.3347;220;"Brodce";"Brodce";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2CDUB01";14.9817;50.6836;355;"»esk˝ Dub";"»esk˝ Dub, Modlibohov";"AKS4";TRUE;"SRA";"SCE";"SCEa";NA;NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2DBOU01";15.141737;50.437897;244;"DolnÌ Bousov";"DolnÌ Bousov";"AKS3";TRUE;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"P2DESN01";15.3197;50.7894;772;"Desn·";"Desn·, Souö";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2DVOR01";15.514525;50.748172;1115;"DvoraËky";"DvoraËky";"AKS4";TRUE;"SRA";"SCE";"SCEa";NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"P2HARR01";15.42;50.781667;675;"Harrachov";"Harrachov";"AKS1";TRUE;"SRA";"SCE";"SCEa";"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2HOLE01";15.3022;50.5303;432;"Holenice";"Holenice";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2CHOT01";14.810102;50.337419;260;"ChotÏtov";"ChotÏtov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2JDUL01";15.228611;50.778056;623;"Josef˘v D˘l";"Josef˘v D˘l";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2JILE01";15.5125;50.6014;462;"Jilemnice";"Jilemnice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2JIVI01";14.9492;50.5539;308;"Jivina";"Jivina";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2KATU01";14.7778;50.4444;312;"Katusice";"Katusice";"AKS2";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2KORE01";15.34444;50.82001;858;"Ko¯enov";"Ko¯enov, Jizerka";"AKS4";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2KOSA01";14.7046;50.3255;210;"Krop·Ëova Vrutice";"Krop·Ëova Vrutice, St¯Ìûovice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2KOST01";14.9614;50.1703;185;"Kostomlaty nad Labem";"Kostomlaty nad Labem";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2LOMN01";15.38;50.5383;485;"Lomnice nad Popelkou";"Lomnice nad Popelkou";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2MLBO01";14.91405;50.42267;221;"Mlad· Boleslav";"Mlad· Boleslav";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2MRZK01";14.8075;50.044444;260;"Mrzky";"Mrzky";"AKS4";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2MSEN01";14.63399;50.44061;340;"Möeno";"Möeno";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2NPAK01";15.5136;50.49;450;"Nov· Paka";"Nov· Paka";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2NVES01";14.7322;50.1764;170;"K·ran˝";"K·ran˝";"ASS";NA;"SRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2ROKY01";15.4229;50.7319;525;"Rokytnice nad Jizerou";"Rokytnice nad Jizerou, VilÈmov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2ROPR01";15.4142;50.6514;550;"Roprachtice";"Roprachtice";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2SEMC01";15.0036;50.3671;234;"SemËice";"SemËice";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2SEMI01";15.3153;50.6133;370;"Semily";"Semily";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2SMRZ01";15.2511;50.7294;550;"Smrûovka";"Smrûovka";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"P2STUD01";15.55;50.5528;532;"Studenec";"Studenec";"ASS";NA;"SRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2TUHA01";14.5206;50.2953;160;"TuhaÚ";"TuhaÚ";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P2TURN01";15.154444;50.589722;253;"Turnov";"Turnov";"AKS4";TRUE;"SRA";NA;NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2VSEL01";14.950609;50.648954;392;"Vöelibice";"Vöelibice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2VYSK01";15.408523;50.682981;695;"VysokÈ nad Jizerou";"VysokÈ nad Jizerou";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2ZBRO01";15.2517;50.6408;290;"éelezn˝ Brod";"éelezn˝ Brod";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3BENS01";14.69668;49.78862;343;"Beneöov";"Beneöov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"P3BOHD01";15.2239;49.7786;460;"BohdaneË";"BohdaneË";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3BOZE01";15.1528;49.3608;611;"Boûejov";"Boûejov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3DCHV01";15.0656;49.9833;290;"DolnÌ Chvatliny";"DolnÌ Chvatliny";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3DKRA01";15.1597;49.6625;420;"DolnÌ Kralovice";"DolnÌ Kralovice, St¯Ìteû";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3HABR01";15.4869;49.7519;467;"Habry";"Habry";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3HAVL01";15.5797;49.6119;452;"HavlÌËk˘v Brod";"HavlÌËk˘v Brod";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P3HULI01";15.086667;49.721111;378;"Hulice";"Hulice";"AKS4";TRUE;"SRA";NA;NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P3HUMP01";15.35278;49.54694;515;"Humpolec";"Humpolec";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3HUMP02";15.35333;49.53528;540;"Humpolec";"Humpolec";"ASS";NA;"SRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";NA;NA;NA;NA;1
"P3JABL01";14.4519;49.7808;330;"Jablonn·";"Jablonn·";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3JILO01";14.4681;49.8994;350;"JÌlovÈ u Prahy";"JÌlovÈ u Prahy";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3KOSE01";15.080556;49.573611;532.29;"Koöetice";"Koöetice, K¯eöÌn, KramolÌn";"AMS1";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;"RGLB_D";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P3KOST01";14.8356;50.0044;360;"Kostelec n. »ern˝mi Lesy";"Kostelec n. »ern˝mi Lesy";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3KOZM01";14.7942;49.8264;500;"Kozmice";"Kozmice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3LEDS01";15.284048;49.698597;408;"LedeË nad S·zavou";"LedeË nad S·zavou";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3MLVO01";14.8083;49.5375;445;"Mlad· Voûice";"Mlad· Voûice";"ASS";NA;"SRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";NA;NA;NA;NA;1
"P3NACE01";14.9086;49.6044;502;"NaËeradec";"NaËeradec";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3NETV01";14.521178;49.818411;368;"Netvo¯ice";"Netvo¯ice";"AKS4";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P3NIZK01";15.8067;49.5325;526;"NÌûkov";"NÌûkov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3NRUD01";14.4403;49.6317;348;"Nedrahovice";"Nedrahovice, Rudolec";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P3NRYC01";15.365;49.3858;624;"Nov˝ Rychnov";"Nov˝ Rychnov";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P3ONDR01";14.7847;49.9072;485;"Ond¯ejov";"Ond¯ejov";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P3PACO01";15.023611;49.463611;494;"Pacov";"Pacov";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3PELH01";15.2344;49.4336;520;"Pelh¯imov";"Pelh¯imov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3POLN01";15.7061;49.4864;480;"Poln·";"Poln·";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3POST01";14.7833;49.7306;421;"Postupice";"Postupice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3PRIB01";15.7625;49.582778;532.5;"P¯ibyslav";"P¯ibyslav, H¯iötÏ";"AMS1";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P3PSAR01";14.9678;49.7536;475;"Ps·¯e";"Ps·¯e";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3REND01";15.08814;49.76873;444;"ÿendÏjov";"ÿendÏjov, Nov˝ Samechov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3RICA01";14.6717;50.0003;385;"ÿÌËany";"ÿÌËany";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3SAZA01";14.901245;49.876432;350;"S·zava";"S·zava";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3SIMA01";15.4486;49.4614;630;"äimanov";"äimanov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3STAN01";15.0678;49.9028;415;"Vav¯inec";"Vav¯inec, éÌöov";"AKS2";TRUE;"SRA";"SCE";NA;NA;NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"P3STOK01";15.5875;49.4983;530;"ätoky";"ätoky";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3STOK02";15.590556;49.501389;520;"ätoky";"ätoky";"MSS";NA;"SRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";NA;NA;NA;NA;1
"P3STRE01";14.6181;49.5381;588;"St¯ezimÌ¯";"St¯ezimÌ¯";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3SVET01";15.4075;49.6728;410;"SvÏtl· nad S·zavou";"SvÏtl· nad S·zavou";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3VELI01";14.8233;49.6664;451;"Veliö";"Veliö";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3VLAS01";14.894722;49.691944;415;"Vlaöim";"Vlaöim";"AKS4";TRUE;"SRA";"SCE";"SCEa";"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P3VOTI01";14.6333;49.6433;450;"Votice";"Votice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3ZAHR01";14.5886;49.7325;358;"Maröovice";"Maröovice, Zahr·dka";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3ZDAR01";15.9364;49.5978;605;"éÔ·r nad S·zavou";"éÔ·r nad S·zavou, Strûanov";"ASS";NA;"SRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P4BHRE01";15.162778;50.835;825;"Bed¯ichov";"Bed¯ichov, H¯ebÌnek";"ASS";NA;NA;"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4BKRS01";15.18133;50.81484;805;"Bed¯ichov";"Bed¯ichov, Kristi·nov";"ASS";NA;NA;"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4BUPO01";15.193579;50.828693;875;"Bed¯ichov";"Bed¯ichov, U Podkovy";"ASS";NA;NA;"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4HKAS01";15.276634;50.825752;912;"Hejnice";"Hejnice, Kas·rensk·";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4JABL01";15.438379;50.695027;439;"Jablonec nad Jizerou";"Jablonec nad Jizerou";"ASNS";TRUE;NA;"SCE";"SCEa";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4JDRO01";15.22405;50.82287;993;"Josef˘v D˘l";"Josef˘v D˘l, RozmezÌ";"ASNS";TRUE;NA;"SCE";"SCEa";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4KJEZ01";15.29299;50.80763;775;"Ko¯enov";"Ko¯enov, Jezdeck·";"ASS";TRUE;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4KJIC01";15.304489;50.840495;920;"Ko¯enov";"Ko¯enov, Jizersk· cesta";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4KKUR01";15.282713;50.831339;880;"Ko¯enov";"Ko¯enov, K˘rovec";"ASS";NA;NA;"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4KLAS01";15.35118;50.832423;945;"Ko¯enov";"Ko¯enov, LasiËÌ";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4KOZA01";15.263056;50.594444;744;"Koz·kov";"Koz·kov";"ASNS";TRUE;NA;"SCE";"SCEa";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4POLA01";14.844278;49.455925;680;"ChotËiny";"ChotËiny, Pol·nka";"ASNS";TRUE;NA;"SCE";"SCEa";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U1BILI01";13.775657;50.539526;270;"BÌlina";"BÌlina";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1BOLR01";13.415082;50.537395;600;"Bolebo¯";"Bolebo¯";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1BOURTT";13.70631;50.68494;860;"Bou¯Ú·k";"Bou¯Ú·k";"TOTAL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U1CEJI01";13.58558;50.68706;740;"»esk˝ Ji¯etÌn";"»esk˝ Ji¯etÌn, Fl·je";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1CITO01";13.8164;50.3361;235;"CÌtoliby";"CÌtoliby";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1DLAZ01";13.95222;50.47;278;"Dlaûkovice";"Dlaûkovice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1DOKS01";14.17;50.45889;158;"Doksany";"Doksany";"AMS1";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;"RGLB_D";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"U1DUBI01";13.80214;50.68056;402;"DubÌ";"DubÌ";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1HORB01";14.465;50.3422;158;"Ho¯Ìn";"Ho¯Ìn";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1HRIV01";13.732;50.292153;270;"H¯ivice";"H¯ivice";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1HROB01";13.71953;50.654;360;"Hrob";"Hrob, K¯iûanov";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1CHOM01";13.39711;50.46225;362;"Chomutov";"Chomutov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1JILO01";14.10183;50.76642;310;"JÌlovÈ";"JÌlovÈ";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1KATU01";13.32806;50.37667;322.4;"Tuöimice";"Tuöimice";"AMS1";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;"RGLB_D";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U1KLIN01";13.55153;50.63875;807;"KlÌny";"KlÌny";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1KOPI01";13.62278;50.54417;240;"Kopisty";"Kopisty";"AMS1";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U1KRIM01";13.31453;50.499;570;"K¯imov";"K¯imov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1LIBO01";14.04575;50.39983;165;"Libochovice";"Libochovice, Poplze";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1LUKO01";13.88453;50.52756;502;"Lukov";"Lukov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1MAST01";13.2828;50.2608;373;"Maöùov";"Maöùov";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1MEDE01";13.13256;50.42936;828;"MÏdÏnec";"MÏdÏnec";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"U1MERU01";13.79031;50.47908;367;"MÏrunice";"MÏrunice, éichov";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1MILE01";13.93083;50.555;830.5;"Mileöovka";"Mileöovka";"AMS";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U1MILS01";13.94231;50.53642;348;"Mileöov";"Mileöov";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1NOVE01";13.48561;50.59244;725;"Nov· Ves v Hor·ch";"Nov· Ves v Hor·ch";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"U1PAST01";13.38189;50.07036;470;"VeleËÌn";"VeleËÌn, Pastuchovice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1PEKL01";13.937667;50.767361;631;"Petrovice";"Petrovice, Kr·sn˝ Les";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1PERU01";13.9542;50.3386;350;"Peruc";"Peruc";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1ROUL01";14.25439;50.42622;175;"Roudnice nad Labem";"Roudnice nad Labem";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"U1SMOL01";13.85617;50.30872;345;"Smolnice";"Smolnice";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"U1SNEZ01";14.08536;50.79683;569;"SnÏûnÌk";"SnÏûnÌk";"AKS2";TRUE;"SRA";"SCE";NA;NA;NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"U1SNEZTT";14.10717;50.79367;716;"SnÏûnÌk";"SnÏûnÌk";"TOTAL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U1STRJ01";13.47694;50.17378;372;"Strojetice";"Strojetice";"AKS2";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
