"id";"ELEVATION";"NAME";"FNAME";"STATION_TYP";"T";"SRA";"SCE";"SCEa";"SSV";"P";"F";"RGLB";"X";"Y";"nut3";"nam";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";"params"
"O1OPAV01";270;"Opava";"Opava, Otice";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";17.8761;49.9197;"Moravskoslezsky";"Moravskoslezsky/O1OPAV01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1OSCE01";435;"Ostravice";"Ostravice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.400556;49.525833;"Moravskoslezsky";"Moravskoslezsky/O1OSCE01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
"O1OSLZ01";269;"Ostrava";"Ostrava, Slezsk· Ostrava";"AKS4";TRUE;"SRA";"";"";"";"";NA;"";18.317553;49.844977;"Moravskoslezsky";"Moravskoslezsky/O1OSLZ01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O1OSOB01";238;"Osoblaha";"Osoblaha";"AKS4";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";17.7135;50.2709;"Moravskoslezsky";"Moravskoslezsky/O1OSOB01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1PASK01";254;"Paskov";"Paskov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.3031;49.7244;"Moravskoslezsky";"Moravskoslezsky/O1PASK01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
"O1PORU01";238.6;"Ostrava";"Ostrava, Poruba";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"RGLB_D";18.159444;49.8253;"Moravskoslezsky";"Moravskoslezsky/O1PORU01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O1PRIB01";307;"P¯Ìbor";"P¯Ìbor";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.1342;49.6403;"Moravskoslezsky";"Moravskoslezsky/O1PRIB01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
"O1PSTR01";400;"PstruûÌ";"PstruûÌ";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.348889;49.559167;"Moravskoslezsky";"Moravskoslezsky/O1PSTR01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1RAMZ01";740;"Ostruûn·";"Ostruûn·, Ramzov·";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.0656;50.1944;"Olomoucky";"Olomoucky/O1RAMZ01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
"O1RASK01";397;"Raökovice";"Raökovice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.4708;49.6228;"Moravskoslezsky";"Moravskoslezsky/O1RASK01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1ROPI01";327;"Ropice";"Ropice";"AKS3";TRUE;"SRA";"SCE";"";"";"";NA;"";18.6125;49.6975;"Moravskoslezsky";"Moravskoslezsky/O1ROPI01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O1ROPITT";880;"RopiËka";"RopiËka";"TOTAL";NA;"";"";"";"";"";NA;"";18.5597;49.6169;"Moravskoslezsky";"Moravskoslezsky/O1ROPITT";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O1RYMA01";578;"R˝ma¯ov";"R˝ma¯ov";"AKS4";TRUE;"SRA";"";"";"SSV";"";FALSE;"";17.296111;49.931389;"Moravskoslezsky";"Moravskoslezsky/O1RYMA01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1RYMH01";643;"R˝ma¯ov";"R˝ma¯ov, Harrachov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.286667;49.955833;"Moravskoslezsky";"Moravskoslezsky/O1RYMH01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O1SENO01";258;"äenov";"äenov, LapaËka";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.380278;49.770556;"Moravskoslezsky";"Moravskoslezsky/O1SENO01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1SERA01";1328;"äer·k";"äer·k";"AMS1";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";17.108333;50.1875;"Olomoucky";"Olomoucky/O1SERA01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O1SERATT";1320;"äer·k";"äer·k";"TOTAL";NA;"";"";"";"";"";NA;"";17.1075;50.1883;"Olomoucky";"Olomoucky/O1SERATT";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O1SKRI01";485;"Sk¯ipov";"Sk¯ipov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.9139;49.8178;"Moravskoslezsky";"Moravskoslezsky/O1SKRI01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1SKRTTT";876;"Sk¯Ìtek";"Sk¯Ìtek, SobotÌn, Rudoltice";"TOTAL";NA;"";"";"";"";"";NA;"";17.151505;49.999157;"Olomoucky";"Olomoucky/O1SKRTTT";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O1SUDI01";217;"Sudice";"Sudice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.0736;50.0319;"Moravskoslezsky";"Moravskoslezsky/O1SUDI01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1SVET01";593;"SvÏtl· Hora";"SvÏtl· Hora";"AKS1";TRUE;"SRA";"";"SCEa";"SSV";"";FALSE;"";17.4011;50.0331;"Moravskoslezsky";"Moravskoslezsky/O1SVET01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1TEHR01";356;"TÏrlicko";"TÏrlicko, HradiötÏ";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.531667;49.735278;"Moravskoslezsky";"Moravskoslezsky/O1TEHR01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1TYRA01";500;"Tyra";"Tyra";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.6494;49.6258;"Moravskoslezsky";"Moravskoslezsky/O1TYRA01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
"O1UHNV01";615;"Uheln·";"Uheln·, NovÈ VilÈmovice";"AKS4";TRUE;"SRA";"";"";"";"";NA;"";16.984708;50.332069;"Olomoucky";"Olomoucky/O1UHNV01";"tmax";"tavg";"tmin";"humid";"prec";NA;NA;NA;NA;5
"O1VEKR01";235;"Velk· Kraö";"Velk· Kraö";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.179638;50.370798;"Olomoucky";"Olomoucky/O1VEKR01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1VIDL01";774;"Vidly";"Vidly";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.2717;50.1056;"Moravskoslezsky";"Moravskoslezsky/O1VIDL01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1VIDN01";228;"Vidnava";"Vidnava";"AKS4";TRUE;"SRA";"SCE";"";"";"";NA;"";17.1917;50.37794;"Olomoucky";"Olomoucky/O1VIDN01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O1VITK01";491;"VÌtkov";"VÌtkov";"AKS2";TRUE;"SRA";"SCE";"";"";"";FALSE;"";17.757308;49.778037;"Moravskoslezsky";"Moravskoslezsky/O1VITK01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O1ZARY01";498;"MÏsto Albrechtice";"MÏsto Albrechtice, é·ry";"AKS4";TRUE;"SRA";"";"SCEa";"";"";NA;"";17.560556;50.154167;"Moravskoslezsky";"Moravskoslezsky/O1ZARY01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1ZLHO01";444;"ZlatÈ Hory";"ZlatÈ Hory";"AKS4";TRUE;"SRA";"";"SCEa";"";"";NA;"";17.3926;50.252778;"Olomoucky";"Olomoucky/O1ZLHO01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O1ZLHR01";407;"ZlatÈ Hory";"ZlatÈ Hory";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.3926;50.263;"Olomoucky";"Olomoucky/O1ZLHR01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2BEZD01";315;"Moravsk· T¯ebov·";"Moravsk· T¯ebov·, BezdÏËÌ, Uner·zka";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";16.7567;49.7;"Pardubicky";"Pardubicky/O2BEZD01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2BRAN01";548;"Brann·";"Brann·, Frantiökov";"ASS";NA;"SRA";"SCE";"SCEa";"";"";NA;"";17.0129;50.1324;"Olomoucky";"Olomoucky/O2BRAN01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2CERO01";535;"»erven· Voda";"»erven· Voda";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";16.7394;50.0453;"Pardubicky";"Pardubicky/O2CERO01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2DSDN01";765;"DlouhÈ Str·nÏ";"DlouhÈ Str·nÏ, Kouty nad Desnou";"ASS";NA;"SRA";"";"SCEa";"";"";NA;"";17.1794;50.0853;"Olomoucky";"Olomoucky/O2DSDN01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2DUBI01";282;"Dubicko";"Dubicko";"AKS3";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";16.9662;49.8269;"Olomoucky";"Olomoucky/O2DUBI01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O2HANU01";432;"Hanuöovice";"Hanuöovice";"AKS3";TRUE;"SRA";"SCE";"";"";"";NA;"";16.940556;50.0819;"Olomoucky";"Olomoucky/O2HANU01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O2HOSJ01";305;"Hoötejn";"Hoötejn";"ASS";NA;"SRA";"";"";"";"";NA;"";16.7703;49.8744;"Olomoucky";"Olomoucky/O2HOSJ01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2JEVI01";342;"JevÌËko";"JevÌËko";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";16.7269;49.6297;"Pardubicky";"Pardubicky/O2JEVI01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O2KRALTT";1369;"Kr·lick˝ SnÏûnÌk";"Kr·lick˝ SnÏûnÌk";"TOTAL";NA;"";"";"";"";"";NA;"";16.851393;50.204171;"Pardubicky";"Pardubicky/O2KRALTT";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O2LANS01";362;"Lanökroun";"Lanökroun";"AKS4";TRUE;"SRA";"";"";"";"";NA;"";16.625;49.9028;"Pardubicky";"Pardubicky/O2LANS01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O2LOSI01";411;"VelkÈ Losiny";"VelkÈ Losiny";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";17.051365;50.038056;"Olomoucky";"Olomoucky/O2LOSI01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O2LUKA01";510;"Luk·";"Luk·";"AMS1";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"RGLB_D";16.953333;49.652222;"Olomoucky";"Olomoucky/O2LUKA01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O2MEHL01";268;"Medlov";"Medlov, Hlivice";"MKS";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";17.037966;49.782412;"Olomoucky";"Olomoucky/O2MEHL01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O2MIRO01";370;"MÌrov";"MÌrov, MÌroveËek";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";16.839447;49.796164;"Olomoucky";"Olomoucky/O2MIRO01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2OLKL01";215;"Olomouc";"Olomouc, Kl·öternÌ Hradisko";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.264465;49.608795;"Olomoucky";"Olomoucky/O2OLKL01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O2OLOM01";210;"Olomouc";"Olomouc, Holice";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";17.2844;49.5758;"Olomoucky";"Olomoucky/O2OLOM01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O2OSKA01";360;"Oskava";"Oskava";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";17.134781;49.90482;"Olomoucky";"Olomoucky/O2OSKA01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2PAPR01";1006;"StarÈ MÏsto pod SnÏûnÌkem";"StarÈ MÏsto pod SnÏûnÌkem, Paprsek";"AKS3";TRUE;"SRA";"SCE";"";"";"";NA;"";16.988889;50.209444;"Olomoucky";"Olomoucky/O2PAPR01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O2PASE01";271;"Paseka";"Paseka";"AKS4";TRUE;"SRA";"";"";"SSV";"";NA;"";17.2345;49.7776;"Olomoucky";"Olomoucky/O2PASE01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O2SKLE01";730;"Mal· Morava";"Mal· Morava, SklenÈ";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";16.8472;50.1278;"Olomoucky";"Olomoucky/O2SKLE01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
"O2SLAM01";1100;"DolnÌ Morava";"DolnÌ Morava, SlamÏnka";"AKS4";TRUE;"SRA";"";"";"SSV";"";FALSE;"";16.832833;50.151011;"Pardubicky";"Pardubicky/O2SLAM01";"tmax";"tavg";"tmin";"humid";"prec";NA;"solr";"wind";NA;7
"O2STEP01";225;"ätÏp·nov";"ätÏp·nov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.22473;49.68115;"Olomoucky";"Olomoucky/O2STEP01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2STER01";278;"äternberk";"äternberk";"AKS3";TRUE;"SRA";"SCE";"";"";"";NA;"";17.2986;49.725;"Olomoucky";"Olomoucky/O2STER01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O2STIT01";432;"ätÌty";"ätÌty";"AKS4";TRUE;"SRA";"";"";"";"";NA;"";16.764343;49.956566;"Olomoucky";"Olomoucky/O2STIT01";"tmax";"tavg";"tmin";"humid";"prec";NA;NA;NA;NA;5
"O2STKU01";658;"StarÈ MÏsto pod SnÏûnÌkem";"StarÈ MÏsto pod SnÏûnÌkem, KunËice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";16.9419;50.1928;"Olomoucky";"Olomoucky/O2STKU01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O2SUMP01";328;"äumperk";"äumperk";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";16.9675;49.9742;"Olomoucky";"Olomoucky/O2SUMP01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O2TREB01";375;"T¯eba¯ov";"T¯eba¯ov";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";16.6969;49.8158;"Pardubicky";"Pardubicky/O2TREB01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O2UJEZ01";358;"Velk˝ ⁄jezd";"Velk˝ ⁄jezd";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.482222;49.575556;"Olomoucky";"Olomoucky/O2UJEZ01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O3BECV01";565;"HornÌ BeËva";"HornÌ BeËva";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";18.2983;49.4311;"Zlinsky";"Zlinsky/O3BECV01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O3BENE01";855;"VelkÈ Karlovice";"VelkÈ Karlovice, Beneöky";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.294392;49.397036;"Zlinsky";"Zlinsky/O3BENE01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O3HOST01";385;"Hoöù·lkov·";"Hoöù·lkov·";"AKS3";TRUE;"SRA";"SCE";"";"";"";NA;"";17.8683;49.3514;"Zlinsky";"Zlinsky/O3HOST01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O3HRAN01";247;"Hranice";"Hranice, Drahotuöe";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.701389;49.5525;"Olomoucky";"Olomoucky/O3HRAN01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O3HUSL01";450;"Huslenky";"Huslenky, Kychov·";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";18.1261;49.3;"Zlinsky";"Zlinsky/O3HUSL01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O3KATE01";585;"Kate¯inice";"Kate¯inice, OjiËn·";"AKS";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";17.873333;49.401111;"Zlinsky";"Zlinsky/O3KATE01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O3KELC01";300;"KelË";"KelË";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.8281;49.4731;"Zlinsky";"Zlinsky/O3KELC01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O3LIDE01";450;"LideËko";"LideËko";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.052524;49.20948;"Zlinsky";"Zlinsky/O3LIDE01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O3LIPN01";227;"LipnÌk nad BeËvou";"LipnÌk nad BeËvou";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.590556;49.521944;"Olomoucky";"Olomoucky/O3LIPN01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
"O3MARU01";664.1;"Hoöù·lkov·";"Hoöù·lkov·, Maruöka";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";17.8286;49.3653;"Zlinsky";"Zlinsky/O3MARU01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O3POTB01";545;"Potöt·t";"Potöt·t, Boökov";"AKS4";TRUE;"SRA";"";"";"";"";NA;"";17.6142;49.6238;"Olomoucky";"Olomoucky/O3POTB01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O3POTS01";565;"Potöt·t";"Potöt·t, KyûlÌ¯ov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.6764;49.6417;"Olomoucky";"Olomoucky/O3POTS01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O3PRER01";210;"P¯erov";"P¯erov";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";17.458889;49.464444;"Olomoucky";"Olomoucky/O3PRER01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O3PUSTTT";1014;"Pustevny";"Pustevny";"TOTAL";NA;"";"";"";"";"";NA;"";18.279722;49.4917;"Zlinsky";"Zlinsky/O3PUSTTT";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O3RAJN01";405;"Rajnochovice";"Rajnochovice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";17.8139;49.4111;"Zlinsky";"Zlinsky/O3RAJN01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
"O3ROZN01";375;"Roûnov pod RadhoötÏm";"Roûnov pod RadhoötÏm";"AKS4";TRUE;"SRA";"";"";"";"";NA;"";18.138224;49.461251;"Zlinsky";"Zlinsky/O3ROZN01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O3ROZV01";362;"Roûnov pod RadhoötÏm";"Roûnov pod RadhoötÏm";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";18.112788;49.462778;"Zlinsky";"Zlinsky/O3ROZV01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O3VABY01";458;"Valaösk· Byst¯ice";"Valaösk· Byst¯ice";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";18.106298;49.416432;"Zlinsky";"Zlinsky/O3VABY01";NA;"tavg";NA;NA;"prec";"snow";NA;NA;NA;3
"O3VALM01";334;"ValaöskÈ Mezi¯ÌËÌ";"ValaöskÈ Mezi¯ÌËÌ";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";17.9742;49.4636;"Zlinsky";"Zlinsky/O3VALM01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O3VASE01";615;"Valaösk· Senice";"Valaösk· Senice";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";18.126944;49.240278;"Zlinsky";"Zlinsky/O3VASE01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
