"Stanice.ID","JmÈno.stanice","ZaË·tek.mÏ¯enÌ","Konec.mÏ¯enÌ","ZemÏpisn·.dÈlka","ZemÏpisn·.öÌ¯ka","Nadmo¯sk·.v˝öka","element"
"P3NACE01","NaËeradec",1992-07-01,1994-04-30,14.9142,49.5953,540,"SCE_N"
"P3NACE01","NaËeradec",1994-09-01,2020-12-31,14.9086,49.6044,502,"SCE_N"
"P3NACE01","PravonÌn",1961-01-01,1974-10-24,14.9444,49.6372,551,"SNO_N"
"P3NACE01","NaËeradec",1974-10-25,1989-06-30,14.9142,49.5953,540,"SNO_N"
"P3NACE01","NaËeradec",1989-07-01,1989-11-30,14.9067,49.6081,515,"SNO_N"
"P3NACE01","NaËeradec, HornÌ Lhota",1990-01-01,1991-05-31,14.9517,49.5947,602,"SNO_N"
"P3NACE01","NaËeradec",1992-07-01,1994-04-30,14.9142,49.5953,540,"SNO_N"
"P3NACE01","NaËeradec",1994-09-01,2020-12-31,14.9086,49.6044,502,"SNO_N"
"P3NACE01","PravonÌn",1961-01-01,1974-10-24,14.9444,49.6372,551,"SRA_N"
"P3NACE01","NaËeradec",1974-10-25,1989-06-30,14.9142,49.5953,540,"SRA_N"
"P3NACE01","NaËeradec",1989-07-01,1989-11-30,14.9067,49.6081,515,"SRA_N"
"P3NACE01","NaËeradec, HornÌ Lhota",1990-01-01,1991-05-31,14.9517,49.5947,602,"SRA_N"
"P3NACE01","NaËeradec",1992-07-01,1994-04-30,14.9142,49.5953,540,"SRA_N"
"P3NACE01","NaËeradec",1994-09-01,2020-12-31,14.9086,49.6044,502,"SRA_N"
"P3NETV01","JÌlovÈ u Prahy",1961-01-01,1975-12-31,14.4792,49.9003,424,"F_N"
"P3NETV01","Netvo¯ice",1978-04-10,2012-03-31,14.5136,49.8167,375,"F_N"
"P3NETV01","Netvo¯ice",2012-04-01,2014-05-22,14.5136,49.8167,370,"F_N"
"P3NETV01","Netvo¯ice",2014-05-22,2020-12-31,14.521178,49.818411,368,"F_N"
"P3NETV01","JÌlovÈ u Prahy",1961-01-01,1975-12-31,14.4792,49.9003,424,"Fmax_N"
"P3NETV01","Netvo¯ice",1978-04-10,2012-03-31,14.5136,49.8167,375,"Fmax_N"
"P3NETV01","Netvo¯ice",2012-04-01,2014-05-22,14.5136,49.8167,370,"Fmax_N"
"P3NETV01","Netvo¯ice",2014-05-22,2020-12-31,14.521178,49.818411,368,"Fmax_N"
"P3NETV01","JÌlovÈ u Prahy",1961-01-01,1975-12-31,14.4792,49.9003,424,"H_N"
"P3NETV01","Netvo¯ice",1978-04-10,2012-03-31,14.5136,49.8167,375,"H_N"
"P3NETV01","Netvo¯ice",2012-04-01,2014-05-22,14.5136,49.8167,370,"H_N"
"P3NETV01","Netvo¯ice",2014-05-22,2020-12-31,14.521178,49.818411,368,"H_N"
"P3NETV01","JÌlovÈ u Prahy",1961-01-01,1975-12-31,14.4792,49.9003,424,"SCE_N"
"P3NETV01","Netvo¯ice",1978-04-10,2012-03-31,14.5136,49.8167,375,"SCE_N"
"P3NETV01","Netvo¯ice",2012-04-01,2014-05-22,14.5136,49.8167,370,"SCE_N"
"P3NETV01","Netvo¯ice",2014-05-22,2020-12-31,14.521178,49.818411,368,"SCE_N"
"P3NETV01","JÌlovÈ u Prahy",1961-01-01,1975-12-31,14.4792,49.9003,424,"SNO_N"
"P3NETV01","Netvo¯ice",1978-04-10,2012-03-31,14.5136,49.8167,375,"SNO_N"
"P3NETV01","Netvo¯ice",2012-04-01,2014-05-22,14.5136,49.8167,370,"SNO_N"
"P3NETV01","Netvo¯ice",2014-05-22,2020-12-31,14.521178,49.818411,368,"SNO_N"
"P3NETV01","JÌlovÈ u Prahy",1961-01-01,1975-12-31,14.4792,49.9003,424,"SRA_N"
"P3NETV01","Netvo¯ice",1978-04-10,2012-03-31,14.5136,49.8167,375,"SRA_N"
"P3NETV01","Netvo¯ice",2012-04-01,2014-05-22,14.5136,49.8167,370,"SRA_N"
"P3NETV01","Netvo¯ice",2014-05-22,2020-12-31,14.521178,49.818411,368,"SRA_N"
"P3NETV01","JÌlovÈ u Prahy",1961-01-01,1975-12-31,14.4792,49.9003,424,"SSV_N"
"P3NETV01","Netvo¯ice",1978-04-10,2012-03-31,14.5136,49.8167,375,"SSV_N"
"P3NETV01","Netvo¯ice",2012-04-01,2014-05-22,14.5136,49.8167,370,"SSV_N"
"P3NETV01","Netvo¯ice",2014-05-22,2020-12-31,14.521178,49.818411,368,"SSV_N"
"P3NETV01","JÌlovÈ u Prahy",1961-01-01,1975-12-31,14.4792,49.9003,424,"T_N"
"P3NETV01","Netvo¯ice",1978-04-10,2012-03-31,14.5136,49.8167,375,"T_N"
"P3NETV01","Netvo¯ice",2012-04-01,2014-05-22,14.5136,49.8167,370,"T_N"
"P3NETV01","Netvo¯ice",2014-05-22,2020-12-31,14.521178,49.818411,368,"T_N"
"P3NETV01","JÌlovÈ u Prahy",1961-01-01,1975-12-31,14.4792,49.9003,424,"TMA_N"
"P3NETV01","Netvo¯ice",1978-04-10,2012-03-31,14.5136,49.8167,375,"TMA_N"
"P3NETV01","Netvo¯ice",2012-04-01,2014-05-22,14.5136,49.8167,370,"TMA_N"
"P3NETV01","Netvo¯ice",2014-05-22,2020-12-31,14.521178,49.818411,368,"TMA_N"
"P3NETV01","JÌlovÈ u Prahy",1961-01-01,1975-12-31,14.4792,49.9003,424,"TMI_N"
"P3NETV01","Netvo¯ice",1978-04-10,2012-03-31,14.5136,49.8167,375,"TMI_N"
"P3NETV01","Netvo¯ice",2012-04-01,2014-05-22,14.5136,49.8167,370,"TMI_N"
"P3NETV01","Netvo¯ice",2014-05-22,2020-12-31,14.521178,49.818411,368,"TMI_N"
"P3NIZK01","NÌûkov",1961-01-01,2020-12-31,15.8067,49.5325,526,"SCE_N"
"P3NIZK01","NÌûkov",1961-01-01,2020-12-31,15.8067,49.5325,526,"SNO_N"
"P3NIZK01","NÌûkov",1961-01-01,2020-12-31,15.8067,49.5325,526,"SRA_N"
"P3NRSA01","Nov˝ Rychnov, S·zava",1961-01-01,1979-11-30,15.3333,49.4,702,"SCE_N"
"P3NRSA01","Nov˝ Rychnov, S·zava",1961-01-01,1979-11-30,15.3333,49.4,702,"SNO_N"
"P3NRSA01","Nov˝ Rychnov, S·zava",1961-01-01,1979-11-30,15.3333,49.4,702,"SRA_N"
"P3NRUD01","Nedrahovice, Rudolec",1999-04-22,2004-08-25,14.4422,49.6319,348,"F_N"
"P3NRUD01","Nedrahovice, Rudolec",2004-08-26,2020-12-31,14.4403,49.6317,348,"F_N"
"P3NRUD01","Nedrahovice, Rudolec",1999-04-22,2004-08-25,14.4422,49.6319,348,"Fmax_N"
"P3NRUD01","Nedrahovice, Rudolec",2004-08-26,2020-12-31,14.4403,49.6317,348,"Fmax_N"
"P3NRUD01","Nedrahovice, Rudolec",1999-04-22,2004-08-25,14.4422,49.6319,348,"H_N"
"P3NRUD01","Nedrahovice, Rudolec",2004-08-26,2020-12-31,14.4403,49.6317,348,"H_N"
"P3NRUD01","Nedrahovice, Rudolec",1999-04-22,2004-08-25,14.4422,49.6319,348,"SCE_N"
"P3NRUD01","Nedrahovice, Rudolec",2004-08-26,2020-12-31,14.4403,49.6317,348,"SCE_N"
"P3NRUD01","Nedrahovice, Rudolec",1999-04-22,2004-08-25,14.4422,49.6319,348,"SNO_N"
"P3NRUD01","Nedrahovice, Rudolec",2004-08-26,2020-12-31,14.4403,49.6317,348,"SNO_N"
"P3NRUD01","Nedrahovice, Rudolec",1999-04-22,2004-08-25,14.4422,49.6319,348,"SRA_N"
"P3NRUD01","Nedrahovice, Rudolec",2004-08-26,2020-12-31,14.4403,49.6317,348,"SRA_N"
"P3NRUD01","Nedrahovice, Rudolec",1999-04-22,2004-08-25,14.4422,49.6319,348,"SSV_N"
"P3NRUD01","Nedrahovice, Rudolec",2004-08-26,2020-12-31,14.4403,49.6317,348,"SSV_N"
"P3NRUD01","Nedrahovice, Rudolec",1999-04-22,2004-08-25,14.4422,49.6319,348,"T_N"
"P3NRUD01","Nedrahovice, Rudolec",2004-08-26,2020-12-31,14.4403,49.6317,348,"T_N"
"P3NRUD01","Nedrahovice, Rudolec",1999-04-22,2004-08-25,14.4422,49.6319,348,"TMA_N"
"P3NRUD01","Nedrahovice, Rudolec",2004-08-26,2020-12-31,14.4403,49.6317,348,"TMA_N"
"P3NRUD01","Nedrahovice, Rudolec",1999-04-22,2004-08-25,14.4422,49.6319,348,"TMI_N"
"P3NRUD01","Nedrahovice, Rudolec",2004-08-26,2020-12-31,14.4403,49.6317,348,"TMI_N"
"P3NRYC01","S·zava",1961-01-01,1961-06-30,15.3333,49.3917,695,"F_N"
"P3NRYC01","Nov˝ Rychnov",1982-07-06,2020-12-31,15.365,49.3858,624,"F_N"
"P3NRYC01","S·zava",1961-01-01,1961-06-30,15.3333,49.3917,695,"Fmax_N"
"P3NRYC01","Nov˝ Rychnov",1982-07-06,2020-12-31,15.365,49.3858,624,"Fmax_N"
"P3NRYC01","S·zava",1961-01-01,1961-06-30,15.3333,49.3917,695,"H_N"
"P3NRYC01","Nov˝ Rychnov",1982-07-06,2020-12-31,15.365,49.3858,624,"H_N"
"P3NRYC01","S·zava",1961-01-01,1961-06-30,15.3333,49.3917,695,"SCE_N"
"P3NRYC01","Nov˝ Rychnov",1982-07-06,2020-12-31,15.365,49.3858,624,"SCE_N"
"P3NRYC01","S·zava",1961-01-01,1961-06-30,15.3333,49.3917,695,"SNO_N"
"P3NRYC01","Nov˝ Rychnov",1982-07-06,2020-12-31,15.365,49.3858,624,"SNO_N"
"P3NRYC01","S·zava",1961-01-01,1961-06-30,15.3333,49.3917,695,"SRA_N"
"P3NRYC01","Nov˝ Rychnov",1982-07-06,2020-12-31,15.365,49.3858,624,"SRA_N"
"P3NRYC01","S·zava",1961-01-01,1961-06-30,15.3333,49.3917,695,"SSV_N"
"P3NRYC01","Nov˝ Rychnov",1982-07-06,2020-12-31,15.365,49.3858,624,"SSV_N"
"P3NRYC01","S·zava",1961-01-01,1961-06-30,15.3333,49.3917,695,"T_N"
"P3NRYC01","Nov˝ Rychnov",1982-07-06,2020-12-31,15.365,49.3858,624,"T_N"
"P3NRYC01","S·zava",1961-01-01,1961-06-30,15.3333,49.3917,695,"TMA_N"
"P3NRYC01","Nov˝ Rychnov",1982-07-06,2020-12-31,15.365,49.3858,624,"TMA_N"
"P3NRYC01","S·zava",1961-01-01,1961-06-30,15.3333,49.3917,695,"TMI_N"
"P3NRYC01","Nov˝ Rychnov",1982-07-06,2020-12-31,15.365,49.3858,624,"TMI_N"
"P3OLBR01","Oleöka, BrnÌk",1961-01-01,1988-06-30,14.9,49.9833,390,"SCE_N"
"P3OLBR01","Oleöka, BrnÌk",1961-01-01,1988-06-30,14.9,49.9833,390,"SNO_N"
"P3OLBR01","Oleöka, BrnÌk",1961-01-01,1988-06-30,14.9,49.9833,390,"SRA_N"
"P3OMZI01","Kozmice",1961-01-01,1985-04-01,14.8203,49.8333,445,"SCE_N"
"P3OMZI01","Ost¯edek, Mûiûovice",1985-05-01,2002-11-30,14.8203,49.8333,445,"SCE_N"
"P3OMZI01","Kozmice",1961-01-01,1985-04-01,14.8203,49.8333,445,"SNO_N"
"P3OMZI01","Ost¯edek, Mûiûovice",1985-05-01,2002-11-30,14.8203,49.8333,445,"SNO_N"
"P3OMZI01","Kozmice",1961-01-01,1985-04-01,14.8203,49.8333,445,"SRA_N"
"P3OMZI01","Ost¯edek, Mûiûovice",1985-05-01,2002-11-30,14.8203,49.8333,445,"SRA_N"
"P3ONDR01","Ond¯ejov",1961-01-01,1984-12-31,14.7811,49.9108,526,"F_N"
"P3ONDR01","Ond¯ejov",1985-01-01,2020-12-31,14.7847,49.9072,485,"F_N"
"P3ONDR01","Ond¯ejov",1961-01-01,1984-12-31,14.7811,49.9108,526,"Fmax_N"
"P3ONDR01","Ond¯ejov",1985-01-01,2020-12-31,14.7847,49.9072,485,"Fmax_N"
"P3ONDR01","Ond¯ejov",1961-01-01,1984-12-31,14.7811,49.9108,526,"H_N"
"P3ONDR01","Ond¯ejov",1985-01-01,2020-12-31,14.7847,49.9072,485,"H_N"
"P3ONDR01","Ond¯ejov",1961-01-01,1984-12-31,14.7811,49.9108,526,"P_N"
"P3ONDR01","Ond¯ejov",1985-01-01,2020-12-31,14.7847,49.9072,485,"P_N"
"P3ONDR01","Ond¯ejov",1961-01-01,1984-12-31,14.7811,49.9108,526,"SCE_N"
"P3ONDR01","Ond¯ejov",1985-01-01,2020-12-31,14.7847,49.9072,485,"SCE_N"
"P3ONDR01","Ond¯ejov",1961-01-01,1984-12-31,14.7811,49.9108,526,"SNO_N"
"P3ONDR01","Ond¯ejov",1985-01-01,2020-12-31,14.7847,49.9072,485,"SNO_N"
"P3ONDR01","Ond¯ejov",1961-01-01,1984-12-31,14.7811,49.9108,526,"SRA_N"
"P3ONDR01","Ond¯ejov",1985-01-01,2020-12-31,14.7847,49.9072,485,"SRA_N"
"P3ONDR01","Ond¯ejov",1961-01-01,1984-12-31,14.7811,49.9108,526,"SSV_N"
"P3ONDR01","Ond¯ejov",1985-01-01,2020-12-31,14.7847,49.9072,485,"SSV_N"
"P3ONDR01","Ond¯ejov",1961-01-01,1984-12-31,14.7811,49.9108,526,"T_N"
"P3ONDR01","Ond¯ejov",1985-01-01,2020-12-31,14.7847,49.9072,485,"T_N"
"P3ONDR01","Ond¯ejov",1961-01-01,1984-12-31,14.7811,49.9108,526,"TMA_N"
"P3ONDR01","Ond¯ejov",1985-01-01,2020-12-31,14.7847,49.9072,485,"TMA_N"
"P3ONDR01","Ond¯ejov",1961-01-01,1984-12-31,14.7811,49.9108,526,"TMI_N"
"P3ONDR01","Ond¯ejov",1985-01-01,2020-12-31,14.7847,49.9072,485,"TMI_N"
"P3PACO01","Pacov",1962-07-01,1964-03-31,15.00425,49.4722,564,"SCE_N"
"P3PACO01","Pacov",1964-04-01,1974-06-30,15.00301,49.47104,555,"SCE_N"
"P3PACO01","Pacov",1974-07-01,1993-06-30,15.00723,49.46637,550,"SCE_N"
"P3PACO01","Pacov",1993-07-01,2014-01-31,14.99894,49.46646,582,"SCE_N"
"P3PACO01","Pacov",2014-02-01,2016-04-20,15.000833,49.475278,592,"SCE_N"
"P3PACO01","Pacov",2016-04-21,2020-12-31,15.023611,49.463611,494,"SCE_N"
"P3PACO01","Pacov",1962-07-01,1964-03-31,15.00425,49.4722,564,"SNO_N"
"P3PACO01","Pacov",1964-04-01,1974-06-30,15.00301,49.47104,555,"SNO_N"
"P3PACO01","Pacov",1974-07-01,1993-06-30,15.00723,49.46637,550,"SNO_N"
"P3PACO01","Pacov",1993-07-01,2014-01-31,14.99894,49.46646,582,"SNO_N"
"P3PACO01","Pacov",2014-02-01,2016-04-20,15.000833,49.475278,592,"SNO_N"
"P3PACO01","Pacov",2016-04-21,2020-12-31,15.023611,49.463611,494,"SNO_N"
"P3PACO01","Pacov",1962-07-01,1964-03-31,15.00425,49.4722,564,"SRA_N"
"P3PACO01","Pacov",1964-04-01,1974-06-30,15.00301,49.47104,555,"SRA_N"
"P3PACO01","Pacov",1974-07-01,1993-06-30,15.00723,49.46637,550,"SRA_N"
"P3PACO01","Pacov",1993-07-01,2014-01-31,14.99894,49.46646,582,"SRA_N"
"P3PACO01","Pacov",2014-02-01,2016-04-20,15.000833,49.475278,592,"SRA_N"
"P3PACO01","Pacov",2016-04-21,2020-12-31,15.023611,49.463611,494,"SRA_N"
"P3PELH01","Pelh¯imov",1961-01-01,1967-01-23,15.2164,49.4361,529,"SCE_N"
"P3PELH01","Pelh¯imov",1967-01-24,1972-11-30,15.2278,49.4269,500,"SCE_N"
"P3PELH01","Pelh¯imov",1972-12-01,1981-12-31,15.2183,49.4311,518,"SCE_N"
"P3PELH01","Pelh¯imov",1983-03-22,2020-12-31,15.2344,49.4336,520,"SCE_N"
"P3PELH01","Pelh¯imov",1961-01-01,1967-01-23,15.2164,49.4361,529,"SNO_N"
"P3PELH01","Pelh¯imov",1967-01-24,1972-11-30,15.2278,49.4269,500,"SNO_N"
"P3PELH01","Pelh¯imov",1972-12-01,1981-12-31,15.2183,49.4311,518,"SNO_N"
"P3PELH01","Pelh¯imov",1983-03-22,2020-12-31,15.2344,49.4336,520,"SNO_N"
"P3PELH01","Pelh¯imov",1961-01-01,1967-01-23,15.2164,49.4361,529,"SRA_N"
"P3PELH01","Pelh¯imov",1967-01-24,1972-11-30,15.2278,49.4269,500,"SRA_N"
"P3PELH01","Pelh¯imov",1972-12-01,1981-12-31,15.2183,49.4311,518,"SRA_N"
"P3PELH01","Pelh¯imov",1983-03-22,2020-12-31,15.2344,49.4336,520,"SRA_N"
"P3POLN01","Poln·",1961-01-01,2020-12-31,15.7061,49.4864,480,"SCE_N"
"P3POLN01","Poln·",1961-01-01,2020-12-31,15.7061,49.4864,480,"SNO_N"
"P3POLN01","Poln·",1961-01-01,2020-12-31,15.7061,49.4864,480,"SRA_N"
"P3POST01","Postupice",1961-01-01,2020-12-31,14.7833,49.7306,421,"SCE_N"
"P3POST01","Postupice",1961-01-01,2020-12-31,14.7833,49.7306,421,"SNO_N"
"P3POST01","Postupice",1961-01-01,2020-12-31,14.7833,49.7306,421,"SRA_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",1961-01-01,1999-12-31,15.7625,49.5903,530,"F_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",2000-01-01,2020-12-31,15.7625,49.582778,532.5,"F_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",1961-01-01,1999-12-31,15.7625,49.5903,530,"Fmax_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",2000-01-01,2020-12-31,15.7625,49.582778,532.5,"Fmax_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",1961-01-01,1999-12-31,15.7625,49.5903,530,"H_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",2000-01-01,2020-12-31,15.7625,49.582778,532.5,"H_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",1961-01-01,1999-12-31,15.7625,49.5903,530,"P_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",2000-01-01,2020-12-31,15.7625,49.582778,532.5,"P_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",1961-01-01,1999-12-31,15.7625,49.5903,530,"SCE_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",2000-01-01,2020-12-31,15.7625,49.582778,532.5,"SCE_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",1961-01-01,1999-12-31,15.7625,49.5903,530,"SNO_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",2000-01-01,2020-12-31,15.7625,49.582778,532.5,"SNO_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",1961-01-01,1999-12-31,15.7625,49.5903,530,"SRA_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",2000-01-01,2020-12-31,15.7625,49.582778,532.5,"SRA_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",1961-01-01,1999-12-31,15.7625,49.5903,530,"SSV_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",2000-01-01,2020-12-31,15.7625,49.582778,532.5,"SSV_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",1961-01-01,1999-12-31,15.7625,49.5903,530,"T_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",2000-01-01,2020-12-31,15.7625,49.582778,532.5,"T_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",1961-01-01,1999-12-31,15.7625,49.5903,530,"TMA_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",2000-01-01,2020-12-31,15.7625,49.582778,532.5,"TMA_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",1961-01-01,1999-12-31,15.7625,49.5903,530,"TMI_N"
"P3PRIB01","P¯ibyslav, H¯iötÏ",2000-01-01,2020-12-31,15.7625,49.582778,532.5,"TMI_N"
"P3PSAR01","Ps·¯e",1961-01-01,2004-01-31,14.9608,49.7547,475,"SCE_N"
"P3PSAR01","Ps·¯e",2004-02-01,2020-12-31,14.9678,49.7536,475,"SCE_N"
"P3PSAR01","Ps·¯e",1961-01-01,2004-01-31,14.9608,49.7547,475,"SNO_N"
"P3PSAR01","Ps·¯e",2004-02-01,2020-12-31,14.9678,49.7536,475,"SNO_N"
"P3PSAR01","Ps·¯e",1961-01-01,2004-01-31,14.9608,49.7547,475,"SRA_N"
"P3PSAR01","Ps·¯e",2004-02-01,2020-12-31,14.9678,49.7536,475,"SRA_N"
"P3REND01","ÿendÏjov",1961-01-01,2009-10-31,15.0797,49.7681,465,"SCE_N"
"P3REND01","ÿendÏjov, Nov˝ Samechov",2010-01-01,2016-10-31,15.08699,49.76926,450,"SCE_N"
"P3REND01","ÿendÏjov, Nov˝ Samechov",2016-11-01,2020-12-31,15.08814,49.76873,444,"SCE_N"
"P3REND01","ÿendÏjov",1961-01-01,2009-10-31,15.0797,49.7681,465,"SNO_N"
"P3REND01","ÿendÏjov, Nov˝ Samechov",2010-01-01,2016-10-31,15.08699,49.76926,450,"SNO_N"
"P3REND01","ÿendÏjov, Nov˝ Samechov",2016-11-01,2020-12-31,15.08814,49.76873,444,"SNO_N"
"P3REND01","ÿendÏjov",1961-01-01,2009-10-31,15.0797,49.7681,465,"SRA_N"
"P3REND01","ÿendÏjov, Nov˝ Samechov",2010-01-01,2016-10-31,15.08699,49.76926,450,"SRA_N"
"P3REND01","ÿendÏjov, Nov˝ Samechov",2016-11-01,2020-12-31,15.08814,49.76873,444,"SRA_N"
"P3RICA01","ÿÌËany",1961-01-01,1969-12-31,14.6736,49.9944,360,"SCE_N"
"P3RICA01","ÿÌËany",1970-12-08,1977-11-30,14.65,49.9917,341,"SCE_N"
"P3RICA01","ÿÌËany",1978-04-01,2020-12-31,14.6717,50.0003,385,"SCE_N"
"P3RICA01","ÿÌËany",1961-01-01,1969-12-31,14.6736,49.9944,360,"SNO_N"
"P3RICA01","ÿÌËany",1970-12-08,1977-11-30,14.65,49.9917,341,"SNO_N"
"P3RICA01","ÿÌËany",1978-04-01,2020-12-31,14.6717,50.0003,385,"SNO_N"
"P3RICA01","ÿÌËany",1961-01-01,1969-12-31,14.6736,49.9944,360,"SRA_N"
"P3RICA01","ÿÌËany",1970-12-08,1977-11-30,14.65,49.9917,341,"SRA_N"
"P3RICA01","ÿÌËany",1978-04-01,2020-12-31,14.6717,50.0003,385,"SRA_N"
"P3SAZA01","S·zava",1961-01-01,1979-12-31,14.9083,49.8742,304,"SCE_N"
"P3SAZA01","S·zava",1982-04-01,2003-03-31,14.901255,49.87377,293,"SCE_N"
"P3SAZA01","S·zava",2003-04-01,2007-11-30,14.901684,49.871637,340,"SCE_N"
"P3SAZA01","S·zava",2007-12-01,2015-01-31,14.896753,49.875621,288,"SCE_N"
"P3SAZA01","S·zava",2015-02-01,2017-11-30,14.893313,49.876432,323,"SCE_N"
"P3SAZA01","S·zava",2017-12-01,2020-12-31,14.901245,49.876432,350,"SCE_N"
"P3SAZA01","S·zava",1961-01-01,1979-12-31,14.9083,49.8742,304,"SNO_N"
"P3SAZA01","S·zava",1982-04-01,2003-03-31,14.901255,49.87377,293,"SNO_N"
"P3SAZA01","S·zava",2003-04-01,2007-11-30,14.901684,49.871637,340,"SNO_N"
"P3SAZA01","S·zava",2007-12-01,2015-01-31,14.896753,49.875621,288,"SNO_N"
"P3SAZA01","S·zava",2015-02-01,2017-11-30,14.893313,49.876432,323,"SNO_N"
"P3SAZA01","S·zava",2017-12-01,2020-12-31,14.901245,49.876432,350,"SNO_N"
"P3SAZA01","S·zava",1961-01-01,1979-12-31,14.9083,49.8742,304,"SRA_N"
"P3SAZA01","S·zava",1982-04-01,2003-03-31,14.901255,49.87377,293,"SRA_N"
"P3SAZA01","S·zava",2003-04-01,2007-11-30,14.901684,49.871637,340,"SRA_N"
"P3SAZA01","S·zava",2007-12-01,2015-01-31,14.896753,49.875621,288,"SRA_N"
"P3SAZA01","S·zava",2015-02-01,2017-11-30,14.893313,49.876432,323,"SRA_N"
"P3SAZA01","S·zava",2017-12-01,2020-12-31,14.901245,49.876432,350,"SRA_N"
"P3SEDL01","SedlËany",1961-01-01,1966-03-31,14.4208,49.6558,372,"F_N"
"P3SEDL01","SedlËany",1966-04-01,1970-05-31,14.4167,49.65,360,"F_N"
"P3SEDL01","SedlËany",1970-09-01,1981-03-31,14.4222,49.6561,361,"F_N"
"P3SEDL01","SedlËany",1981-04-01,1994-10-17,14.4208,49.6569,360,"F_N"
"P3SEDL01","SedlËany",1994-10-18,1995-06-30,14.4269,49.6542,363,"F_N"
"P3SEDL01","SedlËany",1961-01-01,1966-03-31,14.4208,49.6558,372,"H_N"
"P3SEDL01","SedlËany",1966-04-01,1970-05-31,14.4167,49.65,360,"H_N"
"P3SEDL01","SedlËany",1970-09-01,1981-03-31,14.4222,49.6561,361,"H_N"
"P3SEDL01","SedlËany",1981-04-01,1994-10-17,14.4208,49.6569,360,"H_N"
"P3SEDL01","SedlËany",1994-10-18,1995-06-30,14.4269,49.6542,363,"H_N"
"P3SEDL01","SedlËany",1961-01-01,1966-03-31,14.4208,49.6558,372,"SCE_N"
"P3SEDL01","SedlËany",1966-04-01,1970-05-31,14.4167,49.65,360,"SCE_N"
"P3SEDL01","SedlËany",1970-09-01,1981-03-31,14.4222,49.6561,361,"SCE_N"
"P3SEDL01","SedlËany",1981-04-01,1994-10-17,14.4208,49.6569,360,"SCE_N"
"P3SEDL01","SedlËany",1994-10-18,1995-06-30,14.4269,49.6542,363,"SCE_N"
"P3SEDL01","SedlËany",1961-01-01,1966-03-31,14.4208,49.6558,372,"SNO_N"
"P3SEDL01","SedlËany",1966-04-01,1970-05-31,14.4167,49.65,360,"SNO_N"
"P3SEDL01","SedlËany",1970-09-01,1981-03-31,14.4222,49.6561,361,"SNO_N"
"P3SEDL01","SedlËany",1981-04-01,1994-10-17,14.4208,49.6569,360,"SNO_N"
"P3SEDL01","SedlËany",1994-10-18,1995-06-30,14.4269,49.6542,363,"SNO_N"
"P3SEDL01","SedlËany",1961-01-01,1966-03-31,14.4208,49.6558,372,"SRA_N"
"P3SEDL01","SedlËany",1966-04-01,1970-05-31,14.4167,49.65,360,"SRA_N"
"P3SEDL01","SedlËany",1970-09-01,1981-03-31,14.4222,49.6561,361,"SRA_N"
"P3SEDL01","SedlËany",1981-04-01,1994-10-17,14.4208,49.6569,360,"SRA_N"
"P3SEDL01","SedlËany",1994-10-18,1995-06-30,14.4269,49.6542,363,"SRA_N"
"P3SEDL01","SedlËany",1961-01-01,1966-03-31,14.4208,49.6558,372,"T_N"
"P3SEDL01","SedlËany",1966-04-01,1970-05-31,14.4167,49.65,360,"T_N"
"P3SEDL01","SedlËany",1970-09-01,1981-03-31,14.4222,49.6561,361,"T_N"
"P3SEDL01","SedlËany",1981-04-01,1994-10-17,14.4208,49.6569,360,"T_N"
"P3SEDL01","SedlËany",1994-10-18,1995-06-30,14.4269,49.6542,363,"T_N"
"P3SEDL01","SedlËany",1961-01-01,1966-03-31,14.4208,49.6558,372,"TMA_N"
"P3SEDL01","SedlËany",1966-04-01,1970-05-31,14.4167,49.65,360,"TMA_N"
"P3SEDL01","SedlËany",1970-09-01,1981-03-31,14.4222,49.6561,361,"TMA_N"
"P3SEDL01","SedlËany",1981-04-01,1994-10-17,14.4208,49.6569,360,"TMA_N"
"P3SEDL01","SedlËany",1994-10-18,1995-06-30,14.4269,49.6542,363,"TMA_N"
"P3SEDL01","SedlËany",1961-01-01,1966-03-31,14.4208,49.6558,372,"TMI_N"
"P3SEDL01","SedlËany",1966-04-01,1970-05-31,14.4167,49.65,360,"TMI_N"
